"wz11cd","lsoa11cd","msoa11cd","date","Country of Birth: All categories: Country of birth; measures: Value","Country of Birth: Europe: Total; measures: Value","Country of Birth: Europe: United Kingdom: Total; measures: Value","Country of Birth: Europe: United Kingdom: England; measures: Value","Country of Birth: Europe: United Kingdom: Northern Ireland; measures: Value","Country of Birth: Europe: United Kingdom: Scotland; measures: Value","Country of Birth: Europe: United Kingdom: Wales; measures: Value","Country of Birth: Europe: Great Britain not otherwise specified; measures: Value","Country of Birth: Europe: United Kingdom not otherwise specified; measures: Value","Country of Birth: Europe: Guernsey; measures: Value","Country of Birth: Europe: Jersey; measures: Value","Country of Birth: Europe: Channel Islands not otherwise specified; measures: Value","Country of Birth: Europe: Isle of Man; measures: Value","Country of Birth: Europe: Ireland; measures: Value","Country of Birth: Europe: Other Europe: Total; measures: Value","Country of Birth: Europe: Other Europe: EU countries: Total; measures: Value","Country of Birth: Europe: Other Europe: EU countries: Member countries in March 2001: Total; measures: Value","Country of Birth: Europe: Other Europe: EU countries: Member countries in March 2001: France; measures: Value","Country of Birth: Europe: Other Europe: EU countries: Member countries in March 2001: Germany; measures: Value","Country of Birth: Europe: Other Europe: EU countries: Member countries in March 2001: Italy; measures: Value","Country of Birth: Europe: Other Europe: EU countries: Member countries in March 2001: Portugal; measures: Value","Country of Birth: Europe: Other Europe: EU countries: Member countries in March 2001: Spain (including Canary Islands); measures: Value","Country of Birth: Europe: Other Europe: EU countries: Member countries in March 2001: Other member countries in March 2001; measures: Value","Country of Birth: Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011: Total; measures: Value","Country of Birth: Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011: Lithuania; measures: Value","Country of Birth: Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011: Poland; measures: Value","Country of Birth: Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011: Romania; measures: Value","Country of Birth: Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011: Other EU accession countries; measures: Value","Country of Birth: Europe: Other Europe: Rest of Europe: Total; measures: Value","Country of Birth: Europe: Other Europe: Rest of Europe: Turkey; measures: Value","Country of Birth: Europe: Other Europe: Rest of Europe: Other Europe; measures: Value","Country of Birth: Africa: Total; measures: Value","Country of Birth: Africa: North Africa; measures: Value","Country of Birth: Africa: Central and Western Africa: Total; measures: Value","Country of Birth: Africa: Central and Western Africa: Ghana; measures: Value","Country of Birth: Africa: Central and Western Africa: Nigeria; measures: Value","Country of Birth: Africa: Central and Western Africa: Other Central and Western Africa; measures: Value","Country of Birth: Africa: South and Eastern Africa: Total; measures: Value","Country of Birth: Africa: South and Eastern Africa: Kenya; measures: Value","Country of Birth: Africa: South and Eastern Africa: Somalia; measures: Value","Country of Birth: Africa: South and Eastern Africa: South Africa; measures: Value","Country of Birth: Africa: South and Eastern Africa: Zimbabwe; measures: Value","Country of Birth: Africa: South and Eastern Africa: Other South and Eastern Africa; measures: Value","Country of Birth: Africa: Africa not otherwise specified; measures: Value","Country of Birth: Middle East and Asia: Total; measures: Value","Country of Birth: Middle East and Asia: Middle East: Total; measures: Value","Country of Birth: Middle East and Asia: Middle East: Iran; measures: Value","Country of Birth: Middle East and Asia: Middle East: Other Middle East; measures: Value","Country of Birth: Middle East and Asia: Eastern Asia: Total; measures: Value","Country of Birth: Middle East and Asia: Eastern Asia: China; measures: Value","Country of Birth: Middle East and Asia: Eastern Asia: Hong Kong (Special Administrative Region of China); measures: Value","Country of Birth: Middle East and Asia: Eastern Asia: Other Eastern Asia; measures: Value","Country of Birth: Middle East and Asia: Southern Asia: Total; measures: Value","Country of Birth: Middle East and Asia: Southern Asia: Bangladesh; measures: Value","Country of Birth: Middle East and Asia: Southern Asia: India; measures: Value","Country of Birth: Middle East and Asia: Southern Asia: Pakistan; measures: Value","Country of Birth: Middle East and Asia: Southern Asia: Sri Lanka; measures: Value","Country of Birth: Middle East and Asia: Southern Asia: Other Southern Asia; measures: Value","Country of Birth: Middle East and Asia: South-East Asia: Total; measures: Value","Country of Birth: Middle East and Asia: South-East Asia: Philippines; measures: Value","Country of Birth: Middle East and Asia: South-East Asia: Other South-East Asia; measures: Value","Country of Birth: Middle East and Asia: Central Asia; measures: Value","Country of Birth: The Americas and the Caribbean: Total; measures: Value","Country of Birth: The Americas and the Caribbean: North America: Total; measures: Value","Country of Birth: The Americas and the Caribbean: North America: United States; measures: Value","Country of Birth: The Americas and the Caribbean: North America: Other North America; measures: Value","Country of Birth: The Americas and the Caribbean: Central America; measures: Value","Country of Birth: The Americas and the Caribbean: South America; measures: Value","Country of Birth: The Americas and the Caribbean: The Caribbean: Total; measures: Value","Country of Birth: The Americas and the Caribbean: The Caribbean: Jamaica; measures: Value","Country of Birth: The Americas and the Caribbean: The Caribbean: Other Caribbean; measures: Value","Country of Birth: Antarctica and Oceania: Total; measures: Value","Country of Birth: Antarctica and Oceania: Antarctica; measures: Value","Country of Birth: Antarctica and Oceania: Australasia: Total; measures: Value","Country of Birth: Antarctica and Oceania: Australasia: Australia; measures: Value","Country of Birth: Antarctica and Oceania: Australasia: Other Australasia; measures: Value","Country of Birth: Antarctica and Oceania: Other Oceania; measures: Value","Country of Birth: Other; measures: Value"
"E33019952","E01033620","E02006899",2011,350,315,278,268,2,2,6,0,0,0,0,0,0,4,33,29,16,2,3,11,0,0,0,13,1,9,1,2,4,1,3,10,0,2,0,2,0,7,1,0,1,3,2,1,16,1,0,1,2,1,1,0,7,0,6,1,0,0,6,2,4,0,6,1,1,0,0,0,5,4,1,3,0,3,1,2,0,0
"E33019953","E01033620","E02006899",2011,359,289,266,256,3,5,2,0,0,0,0,0,0,0,23,21,4,0,1,0,1,0,2,17,1,14,0,2,2,0,2,35,0,20,3,11,6,15,1,3,2,4,5,0,21,1,0,1,2,1,1,0,18,4,7,6,0,1,0,0,0,0,11,1,1,0,0,1,9,8,1,3,0,3,1,2,0,0
"E33019954","E01009342","E02001889",2011,1441,1243,1200,1162,6,23,8,0,1,0,0,0,0,18,25,25,10,1,5,0,1,1,2,15,0,11,1,3,0,0,0,48,1,11,3,6,2,36,8,2,4,15,7,0,118,3,0,3,4,3,1,0,96,5,41,46,2,2,15,13,2,0,28,2,2,0,0,0,26,22,4,4,0,4,1,3,0,0
"E33019955","E01033622","E02006899",2011,443,415,388,377,0,8,3,0,0,0,0,0,0,2,25,22,9,2,2,1,0,0,4,13,2,6,1,4,3,1,2,8,0,2,2,0,0,6,2,0,3,0,1,0,17,3,1,2,1,0,1,0,11,1,6,4,0,0,2,2,0,0,3,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
"E33019956","E01033623","E02006899",2011,212,189,185,177,1,5,2,0,0,0,0,0,0,0,4,4,1,0,1,0,0,0,0,3,1,1,1,0,0,0,0,3,0,0,0,0,0,3,0,0,0,1,2,0,20,2,1,1,3,1,2,0,14,4,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E33019957","E01009239","E02001859",2011,1563,1395,1334,1277,8,21,28,0,0,1,0,0,0,13,47,42,20,4,7,1,0,1,7,22,2,13,1,6,5,0,5,55,3,15,2,7,6,35,12,3,3,6,11,2,78,7,4,3,9,8,1,0,53,5,34,12,2,0,9,0,9,0,31,3,2,1,0,0,28,18,10,4,0,4,1,3,0,0
"E33019958","E01009239","E02001859",2011,698,623,569,560,1,4,4,0,0,0,0,0,0,6,48,46,5,0,1,0,1,1,2,41,3,31,1,6,2,0,2,14,1,2,0,0,2,11,3,0,1,1,6,0,47,3,0,3,1,1,0,0,40,5,13,22,0,0,3,0,3,0,12,0,0,0,0,2,10,6,4,2,0,2,2,0,0,0
"E33019959","E01009239","E02001859",2011,535,474,449,441,3,5,0,0,0,0,0,0,0,11,14,13,0,0,0,0,0,0,0,13,1,9,0,3,1,0,1,11,0,2,0,2,0,7,3,1,0,0,3,2,44,1,0,1,3,2,0,1,39,4,28,7,0,0,1,0,1,0,6,0,0,0,0,0,6,5,1,0,0,0,0,0,0,0
"E33019960","E01008914","E02001876",2011,248,226,211,207,2,0,2,0,0,0,0,0,0,3,12,12,1,1,0,0,0,0,0,11,1,8,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,17,5,4,1,0,0,0,0,11,0,5,5,0,1,1,0,1,0,4,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
"E33019961","E01008914","E02001876",2011,215,164,158,150,3,4,1,0,0,0,0,0,0,1,5,5,0,0,0,0,0,0,0,5,0,2,3,0,0,0,0,5,0,1,1,0,0,4,2,0,0,0,2,0,42,5,0,5,0,0,0,0,37,0,27,4,1,5,0,0,0,0,4,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
"E33019962","E01008914","E02001876",2011,246,210,205,202,3,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,3,1,0,2,9,6,1,1,1,0,0,21,2,2,0,1,1,0,0,18,0,13,5,0,0,0,0,0,0,3,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0
"E33019963","E01008914","E02001876",2011,227,215,213,207,0,2,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,8,0,0,0,1,0,1,0,7,1,6,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
"E33019964","E01008914","E02001876",2011,224,210,198,194,0,3,1,0,0,0,0,0,0,3,9,9,1,0,0,1,0,0,0,8,0,8,0,0,0,0,0,4,1,0,0,0,0,3,0,0,1,1,1,0,9,2,0,2,0,0,0,0,7,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"E33019965","E01008914","E02001876",2011,444,394,375,371,1,2,1,0,0,0,0,0,0,6,13,13,1,0,0,0,0,0,1,12,0,9,1,2,0,0,0,8,0,1,1,0,0,7,3,0,0,2,2,0,34,2,1,1,0,0,0,0,29,4,14,10,0,1,3,0,3,0,8,0,0,0,0,0,8,7,1,0,0,0,0,0,0,0
"E33019966","E01009418","E02001827",2011,284,271,261,256,2,0,3,0,0,0,0,0,0,3,7,6,5,0,1,1,0,1,2,1,0,1,0,0,1,0,1,4,0,2,1,1,0,2,1,0,1,0,0,0,3,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,5,1,4,1,0,1,0,1,0,0
"E33019966","E01009433","E02001827",2011,284,271,261,256,2,0,3,0,0,0,0,0,0,3,7,6,5,0,1,1,0,1,2,1,0,1,0,0,1,0,1,4,0,2,1,1,0,2,1,0,1,0,0,0,3,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,5,1,4,1,0,1,0,1,0,0
"E33019967","E01009418","E02001827",2011,635,596,581,565,2,2,12,0,0,0,0,0,0,5,10,10,4,0,2,0,0,1,1,6,0,1,2,3,0,0,0,7,1,2,0,2,0,4,0,0,1,1,2,0,26,3,1,2,0,0,0,0,20,2,15,3,0,0,3,2,1,0,5,1,0,1,0,1,3,2,1,1,0,1,1,0,0,0
"E33019967","E01009433","E02001827",2011,635,596,581,565,2,2,12,0,0,0,0,0,0,5,10,10,4,0,2,0,0,1,1,6,0,1,2,3,0,0,0,7,1,2,0,2,0,4,0,0,1,1,2,0,26,3,1,2,0,0,0,0,20,2,15,3,0,0,3,2,1,0,5,1,0,1,0,1,3,2,1,1,0,1,1,0,0,0
"E33019967","E01009419","E02001827",2011,635,596,581,565,2,2,12,0,0,0,0,0,0,5,10,10,4,0,2,0,0,1,1,6,0,1,2,3,0,0,0,7,1,2,0,2,0,4,0,0,1,1,2,0,26,3,1,2,0,0,0,0,20,2,15,3,0,0,3,2,1,0,5,1,0,1,0,1,3,2,1,1,0,1,1,0,0,0
"E33019967","E01009417","E02001827",2011,635,596,581,565,2,2,12,0,0,0,0,0,0,5,10,10,4,0,2,0,0,1,1,6,0,1,2,3,0,0,0,7,1,2,0,2,0,4,0,0,1,1,2,0,26,3,1,2,0,0,0,0,20,2,15,3,0,0,3,2,1,0,5,1,0,1,0,1,3,2,1,1,0,1,1,0,0,0
"E33019968","E01009415","E02001828",2011,258,249,242,235,0,4,3,0,0,0,0,0,0,0,7,6,2,0,0,1,0,0,1,4,0,4,0,0,1,1,0,3,1,0,0,0,0,1,0,0,0,0,1,1,5,0,0,0,1,0,1,0,4,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"E33019968","E01009423","E02001828",2011,258,249,242,235,0,4,3,0,0,0,0,0,0,0,7,6,2,0,0,1,0,0,1,4,0,4,0,0,1,1,0,3,1,0,0,0,0,1,0,0,0,0,1,1,5,0,0,0,1,0,1,0,4,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"E33019969","E01009423","E02001828",2011,437,421,408,400,2,3,3,0,0,0,0,0,0,3,10,8,4,0,2,0,0,1,1,4,0,1,0,3,2,0,2,6,0,2,0,2,0,4,1,0,2,1,0,0,8,0,0,0,2,0,2,0,3,0,3,0,0,0,3,1,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"E33019969","E01009425","E02001828",2011,437,421,408,400,2,3,3,0,0,0,0,0,0,3,10,8,4,0,2,0,0,1,1,4,0,1,0,3,2,0,2,6,0,2,0,2,0,4,1,0,2,1,0,0,8,0,0,0,2,0,2,0,3,0,3,0,0,0,3,1,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"E33019970","E01009425","E02001828",2011,420,406,399,382,1,6,10,0,0,0,0,0,0,1,6,4,2,1,0,0,0,0,1,2,1,1,0,0,2,1,1,2,0,0,0,0,0,2,0,0,1,0,1,0,9,0,0,0,3,3,0,0,4,0,4,0,0,0,2,2,0,0,3,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0
"E33019970","E01009415","E02001828",2011,420,406,399,382,1,6,10,0,0,0,0,0,0,1,6,4,2,1,0,0,0,0,1,2,1,1,0,0,2,1,1,2,0,0,0,0,0,2,0,0,1,0,1,0,9,0,0,0,3,3,0,0,4,0,4,0,0,0,2,2,0,0,3,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0
"E33019970","E01009422","E02001828",2011,420,406,399,382,1,6,10,0,0,0,0,0,0,1,6,4,2,1,0,0,0,0,1,2,1,1,0,0,2,1,1,2,0,0,0,0,0,2,0,0,1,0,1,0,9,0,0,0,3,3,0,0,4,0,4,0,0,0,2,2,0,0,3,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0
"E33019971","E01009425","E02001828",2011,475,449,440,428,4,3,5,0,0,0,0,0,0,1,8,8,3,1,2,0,0,0,0,5,0,5,0,0,0,0,0,4,0,0,0,0,0,4,2,0,1,1,0,0,18,2,1,1,3,3,0,0,9,0,7,1,1,0,4,1,3,0,3,2,0,2,0,0,1,1,0,1,0,1,1,0,0,0
"E33019972","E01009422","E02001828",2011,496,474,466,450,1,13,2,0,0,0,0,0,0,3,5,5,3,0,2,0,0,0,1,2,0,0,1,1,0,0,0,6,0,2,1,1,0,4,0,0,2,1,1,0,15,3,0,3,1,1,0,0,10,1,7,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
"E33019972","E01009425","E02001828",2011,496,474,466,450,1,13,2,0,0,0,0,0,0,3,5,5,3,0,2,0,0,0,1,2,0,0,1,1,0,0,0,6,0,2,1,1,0,4,0,0,2,1,1,0,15,3,0,3,1,1,0,0,10,1,7,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
"E33019973","E01009420","E02001829",2011,364,353,346,337,0,6,3,0,0,0,0,0,0,4,3,2,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,2,0,0,0,0,0,2,1,0,0,0,1,0,9,3,1,2,2,0,1,1,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E33019973","E01009426","E02001829",2011,364,353,346,337,0,6,3,0,0,0,0,0,0,4,3,2,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,2,0,0,0,0,0,2,1,0,0,0,1,0,9,3,1,2,2,0,1,1,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E33019973","E01009416","E02001829",2011,364,353,346,337,0,6,3,0,0,0,0,0,0,4,3,2,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,2,0,0,0,0,0,2,1,0,0,0,1,0,9,3,1,2,2,0,1,1,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E33019974","E01009416","E02001829",2011,324,312,305,295,0,6,4,0,0,0,0,0,0,1,6,4,3,0,1,0,0,1,1,1,0,0,1,0,2,0,2,3,0,1,0,1,0,2,0,0,1,0,1,0,7,1,0,1,1,0,1,0,4,0,4,0,0,0,1,1,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"E33019975","E01009431","E02001829",2011,367,347,335,325,1,4,5,0,0,0,0,0,0,3,9,8,3,2,0,0,0,0,1,5,0,2,0,3,1,0,1,7,0,2,0,2,0,5,2,0,1,1,1,0,10,0,0,0,0,0,0,0,10,1,6,3,0,0,0,0,0,0,3,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0
"E33019975","E01009429","E02001829",2011,367,347,335,325,1,4,5,0,0,0,0,0,0,3,9,8,3,2,0,0,0,0,1,5,0,2,0,3,1,0,1,7,0,2,0,2,0,5,2,0,1,1,1,0,10,0,0,0,0,0,0,0,10,1,6,3,0,0,0,0,0,0,3,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0
"E33019975","E01009426","E02001829",2011,367,347,335,325,1,4,5,0,0,0,0,0,0,3,9,8,3,2,0,0,0,0,1,5,0,2,0,3,1,0,1,7,0,2,0,2,0,5,2,0,1,1,1,0,10,0,0,0,0,0,0,0,10,1,6,3,0,0,0,0,0,0,3,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0
"E33019976","E01009431","E02001829",2011,412,395,383,375,3,3,2,0,0,0,0,0,0,5,7,6,3,0,1,0,1,1,0,3,0,1,2,0,1,0,1,5,3,2,0,0,2,0,0,0,0,0,0,0,11,0,0,0,3,1,2,0,7,0,3,4,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"E33019976","E01009426","E02001829",2011,412,395,383,375,3,3,2,0,0,0,0,0,0,5,7,6,3,0,1,0,1,1,0,3,0,1,2,0,1,0,1,5,3,2,0,0,2,0,0,0,0,0,0,0,11,0,0,0,3,1,2,0,7,0,3,4,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"E33019976","E01009429","E02001829",2011,412,395,383,375,3,3,2,0,0,0,0,0,0,5,7,6,3,0,1,0,1,1,0,3,0,1,2,0,1,0,1,5,3,2,0,0,2,0,0,0,0,0,0,0,11,0,0,0,3,1,2,0,7,0,3,4,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"E33019977","E01009424","E02001830",2011,421,396,387,382,0,1,4,0,0,0,0,0,0,4,5,5,2,0,2,0,0,0,0,3,0,1,0,2,0,0,0,5,0,0,0,0,0,4,1,0,1,0,2,1,13,1,0,1,2,0,1,1,9,1,5,3,0,0,1,0,1,0,6,1,1,0,0,0,5,3,2,1,0,1,1,0,0,0
"E33019977","E01009421","E02001830",2011,421,396,387,382,0,1,4,0,0,0,0,0,0,4,5,5,2,0,2,0,0,0,0,3,0,1,0,2,0,0,0,5,0,0,0,0,0,4,1,0,1,0,2,1,13,1,0,1,2,0,1,1,9,1,5,3,0,0,1,0,1,0,6,1,1,0,0,0,5,3,2,1,0,1,1,0,0,0
"E33019978","E01009424","E02001830",2011,338,315,305,300,1,2,2,0,0,0,0,0,0,3,7,6,5,2,0,1,0,0,2,1,0,1,0,0,1,0,1,5,0,0,0,0,0,5,0,0,2,0,3,0,12,1,0,1,0,0,0,0,9,4,5,0,0,0,2,0,2,0,5,2,1,1,0,0,3,2,1,1,0,1,1,0,0,0
"E33019979","E01009424","E02001830",2011,230,210,201,196,0,0,3,1,1,1,0,0,0,3,5,5,1,0,1,0,0,0,0,4,0,4,0,0,0,0,0,4,0,2,2,0,0,2,0,0,1,1,0,0,13,4,4,0,0,0,0,0,9,1,4,4,0,0,0,0,0,0,3,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0
"E33019979","E01009430","E02001830",2011,230,210,201,196,0,0,3,1,1,1,0,0,0,3,5,5,1,0,1,0,0,0,0,4,0,4,0,0,0,0,0,4,0,2,2,0,0,2,0,0,1,1,0,0,13,4,4,0,0,0,0,0,9,1,4,4,0,0,0,0,0,0,3,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0
"E33019980","E01009427","E02001830",2011,333,317,312,302,2,4,4,0,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,3,1,1,0,1,1,0,1,4,0,0,0,0,0,4,1,0,0,0,3,0,11,1,0,1,0,0,0,0,10,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"E33019980","E01009430","E02001830",2011,333,317,312,302,2,4,4,0,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,3,1,1,0,1,1,0,1,4,0,0,0,0,0,4,1,0,0,0,3,0,11,1,0,1,0,0,0,0,10,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"E33019981","E01009430","E02001830",2011,281,259,248,244,0,4,0,0,0,0,0,0,0,8,3,3,1,0,0,0,0,1,0,2,0,2,0,0,0,0,0,10,0,1,0,0,1,9,1,0,1,5,2,0,10,1,0,1,0,0,0,0,9,1,5,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0
"E33019981","E01009427","E02001830",2011,281,259,248,244,0,4,0,0,0,0,0,0,0,8,3,3,1,0,0,0,0,1,0,2,0,2,0,0,0,0,0,10,0,1,0,0,1,9,1,0,1,5,2,0,10,1,0,1,0,0,0,0,9,1,5,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0
"E33019982","E01009468","E02001830",2011,278,249,237,229,3,4,1,0,0,0,0,0,0,5,7,7,4,0,2,0,0,0,2,3,0,3,0,0,0,0,0,5,1,0,0,0,0,4,1,0,0,2,1,0,22,2,0,2,0,0,0,0,18,1,6,10,1,0,2,1,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"E33019983","E01009424","E02001830",2011,349,327,314,304,2,6,2,0,0,0,1,0,0,3,9,9,5,0,2,0,1,0,2,4,1,2,0,1,0,0,0,9,1,1,0,0,1,7,3,0,2,1,1,0,6,1,1,0,0,0,0,0,2,1,1,0,0,0,2,0,2,1,7,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0
"E33019984","E01009424","E02001830",2011,914,842,805,787,3,7,8,0,0,0,1,0,0,10,26,25,18,5,4,1,0,4,4,7,1,2,0,4,1,0,1,15,2,5,2,1,2,7,0,0,2,1,4,1,39,2,0,2,3,1,2,0,23,2,17,3,1,0,11,2,9,0,17,4,2,2,0,1,12,9,3,1,0,1,1,0,0,0
"E33019984","E01009428","E02001830",2011,914,842,805,787,3,7,8,0,0,0,1,0,0,10,26,25,18,5,4,1,0,4,4,7,1,2,0,4,1,0,1,15,2,5,2,1,2,7,0,0,2,1,4,1,39,2,0,2,3,1,2,0,23,2,17,3,1,0,11,2,9,0,17,4,2,2,0,1,12,9,3,1,0,1,1,0,0,0
"E33019985","E01009448","E02001831",2011,321,310,302,294,2,4,2,0,0,0,0,0,0,4,4,4,2,0,1,0,0,0,1,2,0,1,0,1,0,0,0,4,0,0,0,0,0,4,0,1,0,1,2,0,5,1,0,1,0,0,0,0,3,0,2,1,0,0,1,0,1,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"E33019985","E01009445","E02001831",2011,321,310,302,294,2,4,2,0,0,0,0,0,0,4,4,4,2,0,1,0,0,0,1,2,0,1,0,1,0,0,0,4,0,0,0,0,0,4,0,1,0,1,2,0,5,1,0,1,0,0,0,0,3,0,2,1,0,0,1,0,1,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"E33019986","E01009447","E02001831",2011,262,241,238,231,1,4,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,1,2,0,13,0,0,0,2,2,0,0,10,0,8,0,2,0,1,1,0,0,4,0,0,0,0,0,4,3,1,1,0,1,1,0,0,0
"E33019986","E01009446","E02001831",2011,262,241,238,231,1,4,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,1,2,0,13,0,0,0,2,2,0,0,10,0,8,0,2,0,1,1,0,0,4,0,0,0,0,0,4,3,1,1,0,1,1,0,0,0
"E33019987","E01009447","E02001831",2011,704,669,651,628,3,7,13,0,0,0,0,0,0,3,15,15,12,1,8,0,0,1,2,3,0,0,1,2,0,0,0,4,0,1,0,1,0,3,2,0,0,0,1,0,22,0,0,0,3,0,3,0,17,1,9,3,2,2,2,0,2,0,7,2,1,1,0,1,4,4,0,2,0,2,2,0,0,0
"E33019987","E01009445","E02001831",2011,704,669,651,628,3,7,13,0,0,0,0,0,0,3,15,15,12,1,8,0,0,1,2,3,0,0,1,2,0,0,0,4,0,1,0,1,0,3,2,0,0,0,1,0,22,0,0,0,3,0,3,0,17,1,9,3,2,2,2,0,2,0,7,2,1,1,0,1,4,4,0,2,0,2,2,0,0,0
"E33019987","E01009446","E02001831",2011,704,669,651,628,3,7,13,0,0,0,0,0,0,3,15,15,12,1,8,0,0,1,2,3,0,0,1,2,0,0,0,4,0,1,0,1,0,3,2,0,0,0,1,0,22,0,0,0,3,0,3,0,17,1,9,3,2,2,2,0,2,0,7,2,1,1,0,1,4,4,0,2,0,2,2,0,0,0
"E33019988","E01009452","E02001831",2011,364,339,336,330,0,2,4,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,4,1,3,0,2,0,0,0,1,1,0,13,0,0,0,1,0,1,0,11,0,9,2,0,0,1,1,0,0,6,2,2,0,0,0,4,4,0,0,0,0,0,0,0,0
"E33019988","E01009455","E02001831",2011,364,339,336,330,0,2,4,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,4,1,3,0,2,0,0,0,1,1,0,13,0,0,0,1,0,1,0,11,0,9,2,0,0,1,1,0,0,6,2,2,0,0,0,4,4,0,0,0,0,0,0,0,0
"E33019989","E01009447","E02001831",2011,534,508,494,483,0,3,8,0,0,0,0,0,0,3,11,10,2,0,2,0,0,0,0,8,3,3,0,2,1,0,1,6,1,0,0,0,0,4,0,0,3,1,0,1,16,1,1,0,0,0,0,0,13,1,4,6,2,0,2,0,2,0,3,1,0,1,0,0,2,2,0,1,0,1,1,0,0,0
"E33019989","E01009452","E02001831",2011,534,508,494,483,0,3,8,0,0,0,0,0,0,3,11,10,2,0,2,0,0,0,0,8,3,3,0,2,1,0,1,6,1,0,0,0,0,4,0,0,3,1,0,1,16,1,1,0,0,0,0,0,13,1,4,6,2,0,2,0,2,0,3,1,0,1,0,0,2,2,0,1,0,1,1,0,0,0
